stop_id,name,district,ridership,dispatch_interval,dispatch_half,cai_normalized,lat,lon,pm25,pm10,o3,no2,so2,co,pm25_index,pm10_index,o3_index,no2_index,so2_index,co_index,cai,cai_grade,main_pollutant,priority_v1,priority_v2,pollution_exposure,priority_v4
100000125,혜화역3번출구.서울대병원입구(00025),종로구,1060609,13.375,6.6875,0.7111,37.58095597,127.0018482,19.3777,31.8577,0.0334,0.0189,0.0028,0.4081,60.9,51.9,52.9,31.6,6.9,10.2,60.9,보통,초미세먼지,0.4374017117797277,0.41356784544736924,0.06341985687200818,0.4580070541356732
100000126,방송통신대.이화장(00037),종로구,185491,14.6,7.3,0.7778,37.577788,127.001977,19.7096,31.9558,0.0337,0.0193,0.0028,0.4066,61.8,52.0,53.1,32.2,6.9,10.2,61.8,보통,초미세먼지,0.39647484751188555,0.32965671571227284,0.013242498217375642,0.40276981701426273
100000127,현대그룹빌딩(00038),종로구,397516,15.8333333333333,7.91666666666666,0.7926,37.57611936,127.0006951,19.8143,31.9629,0.0337,0.0195,0.0028,0.4063,62.0,52.0,53.1,32.4,6.9,10.2,62.0,보통,초미세먼지,0.42946405084419,0.3669275577477665,0.03136286090915236,0.4361901943463614
100000128,창경궁.서울대학교병원(00033),종로구,322683,8.8,4.4,0.7185,37.57882799,126.9968717,19.3963,31.7178,0.0335,0.019,0.0028,0.4078,61.0,51.7,52.9,31.6,7.0,10.2,61.0,보통,초미세먼지,0.33988864960363796,0.3001292707017532,0.01282730490696083,0.3638663795243655
100000129,이화동(이화장)(00027),종로구,141134,19.6,9.8,0.8148,37.57593729,127.0032708,19.9309,32.0297,0.0338,0.0196,0.0028,0.4061,62.3,52.0,53.2,32.7,6.9,10.2,62.3,보통,초미세먼지,0.446768934543371,0.36019043885209356,0.014170505164033901,0.4381227214520453
100000130,혜화동로터리(00050),종로구,148220,13.0,6.5,0.637,37.58558,127.000687,18.9551,31.6652,0.0332,0.0184,0.0028,0.4116,59.9,51.7,52.7,30.7,7.0,10.3,59.9,보통,초미세먼지,0.33310366452541257,0.2747480893807114,0.007717089520523344,0.33472439743049504
100000131,명륜동2가.성균관대입구(00034),종로구,596826,8.8,4.4,0.6667,37.58341708,126.9993413,19.11,31.6917,0.0333,0.0186,0.0028,0.4101,60.3,51.7,52.8,31.0,7.0,10.3,60.3,보통,초미세먼지,0.3455849406710703,0.31904407767327225,0.022012929450826516,0.3707019288052844
100000132,혜화역.서울연극센터(장면총리가옥)(00024),종로구,374305,14.6,7.3,0.6593,37.58403069,127.0014609,19.0873,31.7441,0.0333,0.0186,0.0028,0.4103,60.2,51.7,52.7,31.0,7.0,10.3,60.2,보통,초미세먼지,0.3727961492147098,0.3178423719702128,0.022650271738388874,0.3743553790576518
100000133,혜화역.동성중고(장면총리가옥)(00066),종로구,1251875,12.125,6.0625,0.6519,37.58453294,127.0015562,19.0456,31.7297,0.0332,0.0185,0.0028,0.4106,60.1,51.7,52.7,30.9,7.0,10.3,60.1,보통,초미세먼지,0.4232649739666105,0.4135895905795453,0.062205718655776676,0.4472929687599326
100000135,종로구민회관.창신동두산아파트(00011),종로구,142746,9.0,4.5,0.6889,37.57409268,127.0155555,19.2491,32.5003,0.0332,0.0188,0.0027,0.4027,60.6,52.5,52.6,31.4,6.7,10.1,60.6,보통,초미세먼지,0.3165954196717849,0.2696153517298994,0.0055640923696021385,0.3349145036061419
100000139,동묘앞역6번출구(00028),종로구,82570,9.0,4.5,0.7037,37.57168496,127.0156014,19.3037,32.4306,0.0332,0.0189,0.0027,0.4029,60.8,52.4,52.7,31.5,6.8,10.1,60.8,보통,초미세먼지,0.3164893931417369,0.26649334897186466,0.0032877086559052857,0.3347872717700843
100000140,동묘앞역5번출구(00080),종로구,65925,9.0,4.5,0.6963,37.57192215,127.015945,19.2627,32.4732,0.0332,0.0189,0.0027,0.4026,60.7,52.5,52.6,31.4,6.7,10.1,60.7,보통,초미세먼지,0.312624977785013,0.26217820741826015,0.0025973198058696313,0.3301499733420156
100000142,창신3동주민센터(00009),종로구,103469,9.0,4.5,0.6593,37.578413,127.015178,19.0876,32.5217,0.033,0.0186,0.0027,0.4033,60.2,52.5,52.5,31.1,6.7,10.1,60.2,보통,초미세먼지,0.30342645260774975,0.25578782705977265,0.0038596479536584473,0.3191117431292997
100000143,숭인1동주민센터.창신역4번출구(00021),종로구,381889,8.66666666666666,4.33333333333333,0.6519,37.578625,127.015462,19.0547,32.5511,0.033,0.0186,0.0027,0.4032,60.1,52.6,52.5,31.0,6.7,10.1,60.1,보통,초미세먼지,0.3215183034309664,0.2869070847760793,0.013563658295048327,0.3424886307838264
100000144,동묘앞역.롯데캐슬천지인(00020),종로구,754733,8.66666666666666,4.33333333333333,0.6815,37.57418005,127.0158024,19.2187,32.5319,0.0331,0.0188,0.0027,0.4025,60.5,52.5,52.6,31.3,6.7,10.1,60.5,보통,초미세먼지,0.3626487733531662,0.34267686373345296,0.0280245201982685,0.3918451946904661
100000147,신설동역오거리(00031),종로구,324445,14.875,7.4375,0.5778,37.57569473,127.0228414,18.658,33.6435,0.0325,0.0182,0.0025,0.3937,59.1,53.6,52.1,30.3,6.3,9.8,59.1,보통,초미세먼지,0.3437477703224557,0.2885035999281279,0.01753063261726308,0.33812232438694684
100000150,구기동현대빌라(00028),종로구,17096,11.0,5.5,0.2519,37.609682,126.956622,16.8756,30.5536,0.0329,0.0154,0.003,0.4514,54.7,50.6,52.4,25.6,7.6,11.3,54.7,보통,초미세먼지,0.1770503689166458,0.13270518300459822,0.0002977632096081151,0.15746044269997495
100000151,광장시장(00026),종로구,256087,8.33333333333333,4.16666666666666,0.7778,37.5694708,126.9977438,19.7168,31.8267,0.0337,0.0194,0.0028,0.4057,61.8,51.8,53.1,32.3,7.0,10.1,61.8,보통,초미세먼지,0.35017038770553466,0.30720002600274654,0.010435193612001207,0.37853779857997505
100000153,서울특별시재향군인회관(00016),종로구,71256,7.5,3.75,0.7852,37.57258074,126.9974788,19.7487,31.8575,0.0337,0.0194,0.0028,0.406,61.9,51.9,53.1,32.3,7.0,10.2,61.9,보통,초미세먼지,0.33020148247043907,0.28201518666862146,0.002638113605513857,0.35874177896452697
100000154,서울역사박물관(00032),종로구,45381,10.0,5.0,0.6593,37.56990034,126.9721318,19.0798,29.5175,0.0341,0.0186,0.0029,0.3968,60.2,49.2,53.4,30.9,7.3,9.9,60.2,보통,초미세먼지,0.3068905159652609,0.2534839220960394,0.0018809142382417707,0.3182686191583131
100000155,청계3가.관수교(00032),종로구,7449,11.0,5.5,0.7185,37.56868879,126.9937794,19.4096,31.4364,0.0335,0.019,0.0028,0.4049,61.0,51.4,53.0,31.7,7.0,10.1,61.0,보통,초미세먼지,0.3317972574935352,0.271492182536599,0.0003701411069530748,0.3431567089922422
100000156,청계6가.버들다리(00028),종로구,51933,11.0,5.5,0.8296,37.56993039,127.0080377,20.0094,32.0767,0.0339,0.0197,0.0028,0.4057,62.5,52.1,53.2,32.8,6.9,10.1,62.5,보통,초미세먼지,0.3725631990479334,0.310418872645974,0.002979607403232886,0.39207583885752
100000157,청계7가.맑은내다리(00027),종로구,50382,11.0,5.5,0.7481,37.57004,127.013093,19.5717,32.2096,0.0335,0.0192,0.0027,0.4045,61.4,52.2,52.9,32.0,6.8,10.1,61.4,보통,초미세먼지,0.3452726914876007,0.2857794076017714,0.002606720025107488,0.3593272297851208
100000158,청계8가.영도교(00026),종로구,51739,11.0,5.5,0.6593,37.570895,127.018128,19.0622,32.6671,0.033,0.0186,0.0027,0.401,60.2,52.7,52.5,31.1,6.7,10.0,60.2,보통,초미세먼지,0.3157568133962784,0.25928336824256565,0.002358878912973052,0.3239081760755341
100000159,원남동사거리(00025),종로구,85486,17.0,8.5,0.7704,37.575761,126.998113,19.6815,31.8595,0.0337,0.0193,0.0028,0.4065,61.7,51.9,53.1,32.2,6.9,10.2,61.7,보통,초미세먼지,0.4056227179080791,0.32686000278804445,0.007038533512895538,0.4017472614896949
100000165,숭인2동주민센터(00029),종로구,242160,14.0,7.0,0.6074,37.57427215,127.0204373,18.801,33.2091,0.0327,0.0183,0.0026,0.3972,59.5,53.2,52.3,30.5,6.5,9.9,59.5,보통,초미세먼지,0.33943504529631346,0.2826710864629886,0.012946405980888797,0.3373220543555761
100000169,조계사(00031),종로구,39519,5.0,2.5,0.6519,37.57280034,126.9831609,19.033,30.3491,0.0337,0.0185,0.0029,0.4026,60.1,50.3,53.1,30.9,7.2,10.1,60.1,보통,초미세먼지,0.26226332696881705,0.2255246200828551,0.00080977347852288,0.2897159923625805
100000174,세종문화회관(00032),종로구,167413,12.5,6.25,0.637,37.57336557,126.9770167,18.9701,29.9791,0.0339,0.0184,0.0029,0.4017,59.9,50.0,53.2,30.7,7.3,10.0,59.9,보통,초미세먼지,0.3305458654156587,0.27466139071608064,0.008381129842719338,0.33415503849879047
100000179,이화동(이화장)(00033),종로구,32177,20.5,10.25,0.8074,37.576257,127.002955,19.8924,32.0173,0.0338,0.0196,0.0028,0.4061,62.2,52.0,53.2,32.6,6.9,10.2,62.2,보통,초미세먼지,0.44266639685487297,0.34876811380082795,0.0033483499008867663,0.4286996762258476
100000180,상명대정문(00001),종로구,497096,13.6666666666666,6.83333333333333,0.2667,37.601417,126.955143,16.9729,29.7612,0.0339,0.0152,0.0033,0.4744,54.9,49.6,53.3,25.4,8.2,11.9,54.9,보통,초미세먼지,0.2444472211723047,0.21083749842512378,0.011389647861170703,0.22500333207343237
100000181,이북오도청(00030),종로구,91807,11.0,5.5,0.237,37.612723,126.955973,16.8121,30.7183,0.0327,0.0153,0.003,0.447,54.5,50.7,52.2,25.6,7.4,11.2,54.5,보통,초미세먼지,0.17837480267535652,0.13765479660562735,0.0015049545533591456,0.15904976321042785
100000188,상명대입구.세검정교회(00038),종로구,30080,14.6666666666666,7.33333333333333,0.2963,37.59944351,126.9597922,17.1342,29.8181,0.034,0.0154,0.0032,0.4703,55.3,49.7,53.3,25.7,8.1,11.8,55.3,보통,초미세먼지,0.22350913278250686,0.16600443991450103,0.0008218152022729392,0.19487762600567493
100000189,상명대입구.석파랑(00010),종로구,214701,9.75,4.875,0.2889,37.59957181,126.9581941,17.0769,29.723,0.0341,0.0153,0.0033,0.474,55.2,49.5,53.4,25.5,8.2,11.9,55.2,보통,초미세먼지,0.19554376794412368,0.16241287413840766,0.0038019658856035116,0.18590252153294845
100000190,종로중부새마을금고(00038),종로구,199479,15.25,7.625,0.8519,37.57241749,127.0065911,20.1394,32.081,0.034,0.0198,0.0028,0.4058,62.8,52.1,53.3,33.1,6.9,10.1,62.8,보통,초미세먼지,0.4277554267484474,0.35688776975230074,0.016291827091682202,0.43705651209813695
100000191,신설동역오거리.서울풍물시장(00024),종로구,203011,10.5,5.25,0.5852,37.57425481,127.0231951,18.6656,33.6151,0.0325,0.0182,0.0025,0.3939,59.2,53.6,52.1,30.3,6.4,9.8,59.2,보통,초미세먼지,0.2995792770636618,0.25358187855845543,0.007842253678113106,0.30699513247639404
100000192,청계2가.삼일교(00034),종로구,18225,11.0,5.5,0.6667,37.568344,126.986988,19.1367,30.4698,0.0337,0.0187,0.0029,0.4011,60.3,50.5,53.1,31.1,7.1,10.0,60.3,보통,초미세먼지,0.3154166131229709,0.2572915863511231,0.0008402483287451311,0.32349993574756514
100000193,청계8가.황학교(00025),종로구,67821,11.0,5.5,0.5926,37.57213073,127.022787,18.7277,33.3505,0.0326,0.0183,0.0026,0.3958,59.3,53.4,52.2,30.4,6.4,9.9,59.3,보통,초미세먼지,0.2948826768329042,0.2413054967308378,0.0027794046958121528,0.2988592121994851
100000330,종로1가(00028),종로구,304009,12.6666666666666,6.33333333333333,0.6593,37.57037,126.980129,19.0963,29.7563,0.034,0.0186,0.0029,0.3977,60.2,49.6,53.3,31.0,7.3,9.9,60.2,보통,초미세먼지,0.35079242341174505,0.2993367832657657,0.01596039792926438,0.3576175747607608
100000355,평창동삼성아파트(00039),종로구,51254,10.6666666666666,5.33333333333333,0.4074,37.611179,126.978799,17.7095,30.8699,0.0331,0.0164,0.0029,0.4288,56.8,50.9,52.6,27.3,7.2,10.7,56.8,보통,초미세먼지,0.22898776284738767,0.18200016278960007,0.001400309719989934,0.22145198208353195
100000362,영천시장(00048),종로구,1007864,13.7272727272727,6.86363636363636,0.6,37.56951594,126.9631797,18.7735,30.0614,0.0338,0.0181,0.0029,0.4061,59.4,50.1,53.1,30.2,7.3,10.2,59.4,보통,초미세먼지,0.3988788917922317,0.3753637922338021,0.052188659231490554,0.4100183065143145
100000363,영천시장(00019),종로구,927062,12.5,6.25,0.5926,37.56993913,126.962533,18.7284,30.1168,0.0337,0.0181,0.0029,0.4075,59.3,50.1,53.1,30.1,7.3,10.2,59.3,보통,초미세먼지,0.3794091952755325,0.3568452743947802,0.04317314689518608,0.392791034330639
100000364,동묘앞역2번출구(00019),종로구,70371,8.0,4.0,0.6519,37.573643,127.017524,19.0564,32.7359,0.033,0.0186,0.0027,0.4008,60.1,52.7,52.5,31.0,6.6,10.0,60.1,보통,초미세먼지,0.2898495189068088,0.24440390798984274,0.0023071259680511593,0.30781942268817053
100000365,동대문역.흥인지문(00037),종로구,1189634,15.8333333333333,7.91666666666666,0.7704,37.57215245,127.0124191,19.6648,32.1944,0.0335,0.0193,0.0027,0.4048,61.7,52.2,53.0,32.2,6.9,10.1,61.7,보통,초미세먼지,0.488456526281919,0.45986071534880446,0.09122712488899645,0.5069811648716362
100000366,동묘앞.서울혜화경찰서(00070),종로구,947290,13.8,6.9,0.637,37.57383216,127.0186103,18.9509,32.9019,0.0329,0.0185,0.0026,0.3995,59.9,52.9,52.4,30.8,6.6,10.0,59.9,보통,초미세먼지,0.406752970628455,0.379222048535275,0.052355874272221395,0.419103564754146
100000367,동묘앞.서울혜화경찰서(00036),종로구,1207771,13.8333333333333,6.91666666666666,0.6222,37.57424646,127.0195528,18.8636,33.0683,0.0328,0.0184,0.0026,0.3983,59.7,53.1,52.3,30.7,6.5,10.0,59.7,보통,초미세먼지,0.42392749113423983,0.40769679225691524,0.06535753306266744,0.4395463226944212
100000368,서대문역사거리.적십자병원(00037),종로구,592672,13.5,6.75,0.6519,37.56710815,126.9675878,19.0371,29.6029,0.034,0.0185,0.0029,0.3977,60.1,49.3,53.4,30.9,7.3,9.9,60.1,보통,초미세먼지,0.37946512358089884,0.3375773150009779,0.032789574155985816,0.3878581482970787
100000369,안국역.서울공예박물관(00017),종로구,285349,11.4,5.7,0.637,37.576413,126.984888,18.9664,30.7981,0.0336,0.0184,0.0029,0.407,59.9,50.8,53.0,30.7,7.1,10.2,59.9,보통,초미세먼지,0.33126527201487416,0.28399050061490383,0.01302820498871049,0.340518326417849
100000370,안국역5번출구(00031),종로구,67568,15.5,7.75,0.6444,37.57633293,126.9855365,18.9864,30.8478,0.0335,0.0184,0.0028,0.407,60.0,50.8,53.0,30.7,7.1,10.2,60.0,보통,초미세먼지,0.34964541953626654,0.2793292404155109,0.004243233592709755,0.34207450344351986
100000376,강북삼성병원.경교장(00042),종로구,23439,10.0,5.0,0.6519,37.56814593,126.9686005,19.0459,29.5746,0.034,0.0185,0.0029,0.3975,60.1,49.3,53.4,30.9,7.3,9.9,60.1,보통,초미세먼지,0.302582075628129,0.24850274307182307,0.0009605648201167937,0.31309849075375484
100000379,서울역사박물관.경희궁앞(00033),종로구,857299,15.4615384615384,7.73076923076923,0.6593,37.569515,126.97076,19.0634,29.5418,0.0341,0.0185,0.0029,0.3972,60.2,49.2,53.4,30.9,7.3,9.9,60.2,보통,초미세먼지,0.42046296910839337,0.38288106334919964,0.05493889937022386,0.4272478706223798
100000380,서울역사박물관.경희궁앞(00039),종로구,1227033,14.7,7.35,0.6593,37.569135,126.97038,19.0685,29.5265,0.0341,0.0186,0.0029,0.397,60.2,49.2,53.4,30.9,7.3,9.9,60.2,보통,초미세먼지,0.4451100439022447,0.4255632140015152,0.0747598652635243,0.4606320526826937
100000384,광화문역(00023),종로구,1365879,14.75,7.375,0.6667,37.57014168,126.9763534,19.1159,29.5063,0.0341,0.0186,0.0029,0.396,60.3,49.2,53.4,31.0,7.3,9.9,60.3,보통,초미세먼지,0.45963471600130407,0.4454937406686227,0.08444067249540614,0.47781165920156476
100000385,광화문역(00032),종로구,1246929,13.9411764705882,6.97058823529411,0.6667,37.57023966,126.9778803,19.1108,29.5787,0.0341,0.0186,0.0029,0.3964,60.3,49.3,53.4,31.0,7.3,9.9,60.3,보통,초미세먼지,0.4429234473498102,0.42649301416197033,0.07285990242890172,0.46180225446683115
100000386,종로1가(00024),종로구,1559242,13.5555555555555,6.77777777777777,0.6593,37.57014825,126.9810661,19.0981,29.8178,0.034,0.0186,0.0029,0.398,60.2,49.7,53.3,31.0,7.3,9.9,60.2,보통,초미세먼지,0.46342067435931816,0.4616124930204588,0.08760437148123118,0.48832703145340417
100000387,종로1가(00031),종로구,1311793,13.8333333333333,6.91666666666666,0.6593,37.570271,126.98163,19.0924,29.8937,0.0339,0.0186,0.0029,0.3985,60.2,49.8,53.3,31.0,7.2,10.0,60.2,보통,초미세먼지,0.44499289197252145,0.43188748610693034,0.07521199066424583,0.46482480370035917
100000388,종로2가(00025),종로구,1600318,14.56,7.28,0.6667,37.57017,126.984991,19.1007,30.3111,0.0338,0.0186,0.0029,0.4009,60.3,50.3,53.1,31.0,7.2,10.0,60.3,보통,초미세먼지,0.47770340690467644,0.4740217770236813,0.09765963578216001,0.5004440882856117
100000389,종로2가(00030),종로구,1963820,14.68,7.34,0.6667,37.570238,126.986536,19.1217,30.536,0.0337,0.0186,0.0029,0.402,60.3,50.5,53.1,31.1,7.1,10.1,60.3,보통,초미세먼지,0.509174233491085,0.5203280169032942,0.12083010960467862,0.537609080189302
100000390,종로3가.탑골공원(00065),종로구,1747196,14.4090909090909,7.20454545454545,0.6815,37.57025677,126.989269,19.1994,30.9251,0.0336,0.0187,0.0028,0.4037,60.5,50.9,53.0,31.2,7.1,10.1,60.5,보통,초미세먼지,0.49369626077966605,0.49617991305502107,0.10786261902685551,0.5203900583901448
100000391,종로3가.탑골공원(00029),종로구,1261299,14.6363636363636,7.31818181818181,0.6889,37.57036054,126.9899878,19.2292,31.0286,0.0336,0.0188,0.0028,0.4041,60.6,51.0,53.0,31.3,7.1,10.1,60.6,보통,초미세먼지,0.45732865711913256,0.4384424806281938,0.07995380130671989,0.475612570361141
100000392,종로4가.종묘(00066),종로구,715079,14.4090909090909,7.20454545454545,0.7407,37.570507,126.9947219,19.5154,31.5969,0.0336,0.0191,0.0028,0.4055,61.3,51.6,53.0,31.9,7.0,10.1,61.3,보통,초미세먼지,0.42693136896578016,0.38418072348234034,0.04798389866758981,0.4402721882134817
100000393,종로4가.종묘(00028),종로구,498837,15.1,7.55,0.7481,37.570637,126.995396,19.5687,31.6651,0.0336,0.0192,0.0028,0.4057,61.4,51.7,53.0,32.0,7.0,10.1,61.4,보통,초미세먼지,0.4170314334022931,0.36266752047381,0.035429245649031604,0.4249377200827517
100000394,종로5가.광장시장(00061),종로구,1312748,14.3043478260869,7.15217391304347,0.8074,37.570787,126.999061,19.864,31.9383,0.0338,0.0195,0.0028,0.4058,62.2,51.9,53.1,32.6,6.9,10.1,62.2,보통,초미세먼지,0.4983807823829743,0.4788070833973279,0.09531930144354168,0.5265351997291345
100000395,종로5가.광장시장(00035),종로구,877206,15.6,7.8,0.8148,37.570931,126.999606,19.9091,31.9679,0.0338,0.0196,0.0028,0.4059,62.3,52.0,53.2,32.6,6.9,10.1,62.3,보통,초미세먼지,0.4751373862541664,0.4327431164182868,0.07010093374337535,0.4921648635049998
100000396,종로6가.동대문종합시장(00068),종로구,1104873,15.6,7.8,0.8593,37.57101,127.004464,20.1461,32.0792,0.034,0.0199,0.0028,0.4058,62.9,52.1,53.3,33.1,6.9,10.1,62.9,보통,초미세먼지,0.5090365573488583,0.4747029841714358,0.09311076055183831,0.5328438688186301
100000397,종로6가.동대문종합시장(00023),종로구,799738,15.0625,7.53125,0.8593,37.57112723,127.0057137,20.1479,32.0807,0.034,0.0199,0.0028,0.4058,62.9,52.1,53.3,33.1,6.9,10.1,62.9,보통,초미세먼지,0.47897922145494193,0.433648230330561,0.06507403059179646,0.49946256574593034
100000398,동대문역.흥인지문(00028),종로구,2110014,15.56,7.78,0.7333,37.572449,127.013813,19.498,32.2908,0.0334,0.0191,0.0027,0.4041,61.2,52.3,52.8,31.9,6.8,10.1,61.2,보통,초미세먼지,0.5509846102635072,0.563110248728594,0.15136834057462054,0.5833815323162087
100000413,남인사마당(00022),종로구,65575,8.0,4.0,0.6667,37.57131917,126.9874286,19.135,30.7377,0.0336,0.0187,0.0028,0.4034,60.3,50.7,53.0,31.1,7.1,10.1,60.3,보통,초미세먼지,0.2943857622304489,0.24824531001234,0.002198749336623997,0.31326291467653866
100000414,창덕궁.서울돈화문국악당(00024),종로구,52093,12.5,6.25,0.6741,37.577431,126.991233,19.1754,31.3577,0.0335,0.0187,0.0028,0.4079,60.4,51.4,52.9,31.1,7.0,10.2,60.4,보통,초미세먼지,0.33322475931555756,0.27127232415852154,0.0027595336861260967,0.3373697111786691
