표준버스정류장ID,역명,자치구,승차총승객수
111000092,역말사거리(00023),은평구,308880
104000293,화양사거리(00018),광진구,308522
120000191,농생대(00014),관악구,308514
112000006,모래내시장.가좌역(00061),서대문구,307959
102000107,후암시장(00048),용산구,307954
110000091,상계주공9단지(00035),노원구,307937
116000118,대원주유소(00009),구로구,307905
123000074,아시아선수촌아파트삼거리.성현교회(00036),송파구,307868
121000165,사당역(00029),서초구,307838
119000102,중앙대학교(00034),동작구,307605
115000123,발산역3번출구(00016),강서구,307597
122000277,일원본동주민센터(00018),강남구,307517
116000195,온수동종점(00001),구로구,307471
105000106,전농우체국앞(00039),동대문구,307279
122000356,강남경찰서.강남운전면허시험장(00068),강남구,307113
118000198,유진투자증권(00039),영등포구,306913
113000086,동도중학교.서울디자인고등학교(00048),마포구,306705
102000050,원효로2가(00018),용산구,306362
120000166,난향동주민센터(00011),관악구,306308
114000162,목동7단지(00011),양천구,306296
123000161,개롱역.오금동상아아파트(00011),송파구,306081
105000058,장안동현대아파트앞(00010),동대문구,305443
105000108,청솔우성아파트.답십리시장(00019),동대문구,305404
113000190,홍대입구역사거리(00025),마포구,305185
110000152,노원구청(00012),노원구,305037
109000119,초당초등학교(00006),도봉구,304939
122000201,대한사회복지회(00072),강남구,304833
105000112,답십리초등학교.현대시장(00017),동대문구,304803
121000109,신사역4번출구(00032),서초구,304783
104000048,능동사거리.군자역6번출구(00024),광진구,304703
117900089,시흥동은행나무(00007),금천구,304523
122000185,역삼역.포스코타워역삼(00071),강남구,304275
112900075,충정로역8번출구(00006),서대문구,304244
120900025,사랑의병원(00011),관악구,304106
100000330,종로1가(00028),종로구,304009
110000337,노원경찰서(00009),노원구,303985
101900018,약수지구대(00024),중구,303481
111000261,제각말5단지.은평뉴타운도서관(00010),은평구,303205
106000085,사가정역2번출구(00020),중랑구,303196
106000049,망우동고개(00009),중랑구,303106
120000231,청림동현대아파트(00017),관악구,303038
114000155,진명여고(00015),양천구,302278
119000062,상도노빌리티아파트(00037),동작구,302001
123000014,문정법조단지.건영아파트(00095),송파구,301982
100000004,종로2가.삼일교(00029),종로구,301642
102000096,이태원역1번출구.해밀턴호텔(00024),용산구,301555
114000161,오목교역8번출구.대학빌딩(00012),양천구,301387
118000179,대림역12번출구(00036),영등포구,301215
120000012,난곡입구(00074),관악구,301055
112000042,홍제우체국(00010),서대문구,300990
112000148,명지대사거리국민은행앞(00041),서대문구,300807
121000136,서울지방조달청.서울성모병원(00035),서초구,300732
115000310,화곡2동주민센터(00045),강서구,300314
124000027,천호역5번출구(00034),강동구,300298
105000019,신설동역(00030),동대문구,300272
110000084,대림아파트상가(00018),노원구,300259
103000014,성동구청(00022),성동구,300154
106000183,신내9단지아파트(00006),중랑구,299982
117000006,말미고개.금천소방서(00073),금천구,299928
121000076,서초동예술의전당(00013),서초구,299759
121000231,언남고포이성당앞(00004),서초구,299263
109000101,방학동신동아타워(00004),도봉구,299057
114000171,신정역(은행정).신정4동주민센터(00008),양천구,299014
105000079,동대문구청.용신동주민센터(00031),동대문구,298640
110000347,하계장미아파트(00011),노원구,298585
105000091,안암오거리(00043),동대문구,298553
115000079,대일고교.임광아파트.배광교회(00016),강서구,298478
122900022,서울일원동우체국(00027),강남구,298401
107000172,돈암2동주민센터입구.흥천사(00011),성북구,298110
110000290,상계역(00046),노원구,298076
120000054,서림동주민센터.신화단지(00017),관악구,298025
120000047,신림사거리(00015),관악구,297806
109000007,신도봉사거리(00005),도봉구,297712
116000137,고척중학교(00007),구로구,297672
112000084,문화촌현대아파트(00010),서대문구,297615
103000080,성동구민종합체육센터(00008),성동구,297564
106000174,동성프라자앞(00004),중랑구,297466
109000164,창동서울탁주앞(00014),도봉구,297147
115000114,화곡중고등학교(00013),강서구,296960
122000071,진흥아파트(00029),강남구,296913
111000337,푸르지오621동앞(00006),은평구,296674
122000235,구룡초교사거리(00005),강남구,296391
116000049,구로시장(00021),구로구,296144
119900073,신대방삼거리역(00001),동작구,295312
101000103,퇴계로5가.충무초등학교(00004),중구,295267
121000956,네이처힐5단지(00006),서초구,295222
111000189,불광역9번출구.불광초등학교(00055),은평구,295062
120900170,봉림교(00010),관악구,295044
106000027,면목119안전센터(00043),중랑구,294924
113900194,망원전철역(00033),마포구,294894
111000041,신진과학기술고교.이마트은평점(00058),은평구,294852
105000076,용두동신동아아파트(00031),동대문구,294757
102000070,순천향대학병원(00014),용산구,294294
118000118,양평신동아아파트(00015),영등포구,294239
119900175,건영아파트(00016),동작구,294207
114000289,신정교입구(00024),양천구,294186
114000147,신정네거리역(00010),양천구,294116
104000133,광진광장(00027),광진구,294040
115000590,KBS스포츠월드(00085),강서구,293266
105000218,전동초등학교.전농동SK아파트(00014),동대문구,293221
102000101,한남동주민센터(00031),용산구,293138
114000194,국립과학수사연구소입구(00077),양천구,292743
108000135,삼각산동SK아파트북한산시티미양초등학교(00005),강북구,292650
107000203,고려대이공대.고대병원(00017),성북구,292603
124000055,암사역선사현대아파트(00017),강동구,292507
105000013,시조사삼거리(00013),동대문구,292499
114000091,양천구청(00009),양천구,292321
119000103,중앙대학교(00050),동작구,292246
106000118,묵동구길(00011),중랑구,292050
123000001,잠실역.잠실대교남단(00010),송파구,291922
108000020,4.19민주묘지역(00007),강북구,291916
121000058,교대역10번출구(00017),서초구,291894
102000063,서빙고역1번출구(00055),용산구,291843
119000064,상도터널.노들역4번출구(00026),동작구,291480
122000202,한국자산신탁.센터필드(00073),강남구,291389
101000084,성동고등학교(00039),중구,291071
107900107,한성대입구역2번출구(00024),성북구,290983
111001114,MBC(00004),은평구,290745
101000147,신당파인힐하나유보라(00040),중구,290636
120000156,봉천역(00020),관악구,290478
120000192,자연대.행정관입구(00015),관악구,290448
107900109,한진204동앞(00003),성북구,290415
118000020,영등포시장(00047),영등포구,290087
122000264,구룡사입구(00003),강남구,290048
115000100,강서문화원.강서K병원(00004),강서구,290024
101000092,약수역5번출구.금호터널입구(00039),중구,290012
104000023,대원여자고등학교앞(00001),광진구,289971
101000062,을지로3가(00037),중구,289812
101000106,국립극장.반얀트리호텔(00004),중구,289684
112900186,신촌기차역(00012),서대문구,289201
115900022,염창역1번출구.강서평생학습관(00001),강서구,289130
101000088,장충초등학교.청구역(00031),중구,289112
105900029,신설동역1번출구(00017),동대문구,289049
104000053,광진경찰서(00007),광진구,288816
105000067,동아.위더스빌아파트(00026),동대문구,288691
101000030,숭례문남산방향(00049),중구,288664
123000354,장지공영차고지(00001),송파구,288654
107000093,보문동주민센터(00017),성북구,288630
113000009,아현초등학교(00031),마포구,288255
110000020,공릉역(00008),노원구,287510
122000155,진선여자중고등학교(00011),강남구,287504
113000087,동도중학교.서울디자인고등학교(00040),마포구,287274
105000096,서울시동부병원(00028),동대문구,287026
113000204,누리꿈스퀘어.MBC(00006),마포구,287003
112000081,유진상가(00017),서대문구,286863
114000150,미래탐구초중학원.종로학원(00014),양천구,286629
121000055,수협서초지점(00046),서초구,286175
102000136,남영역(00018),용산구,286174
101000013,서울역서부(00022),중구,285874
122000295,수서역(00001),강남구,285841
118000119,관악고등학교(00014),영등포구,285815
113000128,합정역(00048),마포구,285622
117000926,가산디지털단지역1호선(00007),금천구,285616
121000304,이수역5번출구(00004),서초구,285600
100000369,안국역.서울공예박물관(00017),종로구,285349
111000181,한솔아파트입구선정중학교후문(00002),은평구,285348
105000107,전농우체국앞(00020),동대문구,285307
108000066,북부수도사업소(00002),강북구,285176
123000650,세계로병원(00004),송파구,284960
107000497,길음뉴타운10단지.라온유아파트(00014),성북구,284742
106000096,용마공원입구(00007),중랑구,284688
119000051,서울공업고등학교(00060),동작구,284416
113000013,마포농수산물시장.월드컵공원(00008),마포구,284405
113000006,아현동주민센터(00036),마포구,284345
107000180,장위동고개(00011),성북구,284150
102000086,효창공원앞역.이봉창역사울림관(00016),용산구,284040
118000185,대림역9번출구(00015),영등포구,283670
106000148,홈플러스면목동점(00019),중랑구,283608
112000082,유진상가(00023),서대문구,283328
105000131,청량리역6번출구(00034),동대문구,283191
105000120,전농래미안크레시티아파트(00016),동대문구,282717
121000063,서초아트자이아파트(00015),서초구,282683
122000093,강남경찰서면허시험장(00015),강남구,282597
114000170,신서고등학교.영상고등학교입구(00009),양천구,282388
116000136,고척중학교(00015),구로구,282133
121000303,반포대교남단.한강시민공원입구(00024),서초구,282068
105000018,신설동역(00016),동대문구,282001
105000008,신설동역.서울풍물시장(00035),동대문구,281805
124000077,강동경희대병원.명일동이마트(00060),강동구,281318
105000105,전농로터리시장.동부교육지원청(00038),동대문구,281253
118000203,여의도역3번출구(00060),영등포구,281208
111000001,덕은교.은평차고지앞(00002),은평구,280974
